순위,종목코드,종목명,시가총액,기준일,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
188,24720,한국콜마홀딩스,7.68776E+11,2016-02-29,-22.47,-29.06,-37.81,-10,-3.16
189,2020,코오롱,7.5503E+11,2016-02-29,-15.18,-24.94,-26.35,124.37,1.92
190,93050,LF,7.32462E+11,2016-02-29,-3.47,-14.07,-23.63,-20.48,4.59
191,1520,동양,7.2918E+11,2016-02-29,8.14,8.72,13.78,119.78,3.11
192,17810,풀무원,7.21824E+11,2016-02-29,-2.32,5.87,-2.57,30.69,-6.6
193,69260,휴켐스,7.21507E+11,2016-02-29,5.06,0.57,-20.14,-31.19,4.82
194,2240,고려제강,7.191E+11,2016-02-29,11.75,-1.84,-12.39,-15.18,4
195,370,한화손해보험,7.16837E+11,2016-02-29,6.75,-1.74,10.49,76.93,6.21
196,6840,AK홀딩스,7.14044E+11,2016-02-29,14.8,-14.44,-38.54,-46.63,2.78
197,122900,아이마켓코리아,7.08084E+11,2016-02-29,-10.25,-26.77,-36.35,-28.75,-3.3
198,53210,스카이라이프,7.05374E+11,2016-02-29,-1.34,-21.12,-26.43,-10.88,11.86
199,117930,한진해운,6.9534E+11,2016-02-29,-5.5,-32.74,-46.91,-63.47,13.76
200,5740,크라운제과,6.89609E+11,2016-02-29,-20.41,-7.51,-38.74,85.34,17.74
1,5930,삼성전자,1.90331E+14,2016-03-31,11.38,4.13,15.7,-8.95,-5.11
2,15760,한국전력,3.86462E+13,2016-03-31,2.56,20.4,22.86,30.87,2.66
3,5380,현대차,3.35922E+13,2016-03-31,3.39,2.35,-7.01,-9.5,-5.9
4,28260,삼성물산,2.71257E+13,2016-03-31,-7.44,2.14,-2.39,-4.35,-8.39
5,12330,현대모비스,2.42386E+13,2016-03-31,0,1.01,7.56,1.01,4.62
6,32830,삼성생명,2.35E+13,2016-03-31,4.91,6.82,18.81,21.51,-6.81
7,90430,아모레퍼시픽,2.25942E+13,2016-03-31,5.17,-6.76,0.39,15.17,5.43
8,51910,LG화학,2.17038E+13,2016-03-31,9.17,-0.3,14.71,44.91,-9.31
9,35420,NAVER,2.09972E+13,2016-03-31,11.36,-3.19,24.17,-5.07,6.28
10,660,SK하이닉스,2.04933E+13,2016-03-31,-6.17,-8.46,-16.1,-38.2,0
11,270,기아차,1.9579E+13,2016-03-31,4.77,-8.17,-9.89,6.86,-0.83
12,55550,신한지주,1.92051E+13,2016-03-31,6.72,2.4,-2.17,-3.46,3.21
13,5490,POSCO,1.91375E+13,2016-03-31,10.58,31.83,30.27,-10.22,9.57
14,17670,SK텔레콤,1.68355E+13,2016-03-31,-10.71,-3.25,-20.72,-23.49,-1.2
15,96770,SK이노베이션,1.59041E+13,2016-03-31,18.62,32.31,75.51,80.29,-9.88
16,34730,SK,1.56903E+13,2016-03-31,-10.08,-7.28,-8.61,-4.09,0.45
17,33780,KT&G,1.51022E+13,2016-03-31,3.29,5.26,-1.35,24.01,11.82
18,51900,LG생활건강,1.47592E+13,2016-03-31,8.87,-10,10.66,12.37,6.56
19,810,삼성화재,1.39756E+13,2016-03-31,-2.64,-4.07,5.36,10.28,-0.17
20,18260,삼성에스디에스,1.35411E+13,2016-03-31,-5.66,-31.1,-39.24,-34.58,-2.57
21,105560,KB금융,1.23053E+13,2016-03-31,7.24,-3.92,-9.65,-18.96,9.26
22,3550,LG,1.18202E+13,2016-03-31,-4.6,-3.25,12.48,11.74,-0.58
23,11170,롯데케미칼,1.17051E+13,2016-03-31,6.89,40.25,26.48,67.81,-14.35
24,2790,아모레G,1.16894E+13,2016-03-31,3.53,-1.01,-10.12,-2.33,14.68
25,10950,S-Oil,1.10219E+13,2016-03-31,23.92,23.3,56.39,52.26,-11.03
26,66570,LG전자,1.00807E+13,2016-03-31,-5.08,14.5,34.94,4.58,-5.52
27,34220,LG디스플레이,9.5179E+12,2016-03-31,8.57,8.35,17.44,-15.02,-10.15
28,10130,고려아연,9.08591E+12,2016-03-31,7.84,2.67,3.44,13.56,2.91
29,35250,강원랜드,8.75017E+12,2016-03-31,-0.85,6.51,-3.31,18.04,4.28
30,8930,한미사이언스,8.68526E+12,2016-03-31,1.02,15.5,8.92,341.39,-8.72
31,9540,현대중공업,8.094E+12,2016-03-31,3.4,21.3,10.36,-12.71,8.92
32,23530,롯데쇼핑,7.90421E+12,2016-03-31,0.4,7.96,-12.08,5.68,8.37
33,30200,KT,7.78113E+12,2016-03-31,3.11,5.49,-2.93,2.76,2.52
34,21240,코웨이,7.44254E+12,2016-03-31,-1.03,14.74,15.29,5.46,2.18
35,4020,현대제철,7.40624E+12,2016-03-31,-0.18,11.11,7.77,-23.97,13.33
36,86790,하나금융지주,7.34088E+12,2016-03-31,18.94,5.08,-6.06,-13.74,3.43
37,128940,한미약품,7.29414E+12,2016-03-31,7.04,-3.98,91.67,214.37,-14.59
38,86280,현대글로비스,7.06875E+12,2016-03-31,-2.08,-2.33,-15.85,-16.59,0.8
39,24110,기업은행,6.81592E+12,2016-03-31,5.15,-0.81,-9.93,-8.24,-0.82
40,6400,삼성SDI,6.80769E+12,2016-03-31,-0.9,-13.16,-8.76,-27.47,15.15
41,161390,한국타이어,6.7388E+12,2016-03-31,1.87,15.62,37.37,19.96,-2.39
42,30,우리은행,6.39496E+12,2016-03-31,8.61,7.26,0.75,0.85,10.99
43,47810,한국항공우주,6.35538E+12,2016-03-31,-7.91,-16.52,-3.98,15.6,3.99
44,88350,한화생명,5.81915E+12,2016-03-31,9.48,-9.34,-17.89,-9.09,-0.3
45,1040,CJ,5.69814E+12,2016-03-31,-17.86,-22.11,-25.95,11.08,9.46
46,36570,엔씨소프트,5.55901E+12,2016-03-31,5.62,19.01,34.13,39.67,-9.66
47,78930,GS,5.48201E+12,2016-03-31,11.32,16.37,29.53,37.53,-6.27
48,1800,오리온,5.46215E+12,2016-03-31,-0.33,-21.61,-2.97,-21.07,1.75
49,5830,동부화재,5.37372E+12,2016-03-31,12.44,7.97,23.82,53.49,-7.64
50,9240,한샘,5.25983E+12,2016-03-31,-12.35,-3.46,-21.72,21.14,-14.54
51,4800,효성,5.05691E+12,2016-03-31,15.2,22.55,28,66.09,-14.93
52,18880,한온시스템,4.91096E+12,2016-03-31,-7.45,-11.37,17.2,19.8,11.96
53,139480,이마트,4.89221E+12,2016-03-31,-0.28,-7.14,-23.86,-24.68,4.56
54,32640,LG유플러스,4.82456E+12,2016-03-31,3.76,6.25,-8.68,0.45,1.36
55,720,현대건설,4.69365E+12,2016-03-31,10.92,47.64,23.24,-16.37,-4.63
56,97950,CJ제일제당,4.57317E+12,2016-03-31,-4.01,-7.95,-8.67,-8.07,9.35
57,9150,삼성전기,4.39199E+12,2016-03-31,8.49,-6.52,-8.55,-23.54,-11.39
58,2380,KCC,4.39151E+12,2016-03-31,-2.46,-0.36,0.73,-26.5,2.16
59,29780,삼성카드,4.36209E+12,2016-03-31,5.46,22.04,3.86,-8.28,3.05
60,120,CJ대한통운,4.33435E+12,2016-03-31,-2.81,-0.52,-4.76,-2.56,2.37
61,9830,한화케미칼,4.11199E+12,2016-03-31,4.17,-8.27,15.77,70.89,0.8
62,27410,BGF리테일,4.06293E+12,2016-03-31,0.92,-4.37,-18.81,45.13,13.41
63,4990,롯데제과,3.65016E+12,2016-03-31,7.09,12.68,16.78,43.95,-2.73
64,7070,GS리테일,3.63055E+12,2016-03-31,-7.55,-12.36,-22.71,41.17,13.47
65,36460,한국가스공사,3.5402E+12,2016-03-31,-0.13,4.07,-3.52,-5.31,8.08
66,12630,현대산업,3.4639E+12,2016-03-31,16.62,18.43,-15.69,-19.39,9.9
67,12750,에스원,3.35913E+12,2016-03-31,-3.7,-11.33,-5.25,5.36,5.32
68,1440,대한전선,3.30601E+12,2016-03-31,42.77,72.05,31.31,31.31,-23.47
69,69960,현대백화점,3.21784E+12,2016-03-31,1.48,8.7,2.61,-7.72,7.27
70,210,대림산업,3.16332E+12,2016-03-31,13.06,35.47,35.47,40.71,-0.22
71,138930,BNK금융지주,3.16157E+12,2016-03-31,12.66,15.2,-26.33,-33.6,-4.23
72,100,유한양행,3.12829E+12,2016-03-31,8.51,2.93,15.2,50,4.1
73,7310,오뚜기,3.12008E+12,2016-03-31,-20.86,-25.96,-12.7,51.93,-9.92
74,16360,삼성증권,3.05358E+12,2016-03-31,2.3,-4.31,-12.1,-23.17,-1.38
75,1450,현대해상,2.96808E+12,2016-03-31,7.97,-7.91,9.75,33.87,-4.22
76,51600,한전KPS,2.8845E+12,2016-03-31,-9.97,-27.98,-47.02,-34.32,17.78
77,11210,현대위아,2.85548E+12,2016-03-31,-4.11,-6.25,-18.6,-25.8,-8
78,5940,NH투자증권,2.79439E+12,2016-03-31,1.53,-1.68,-0.1,-31.04,0.2
79,88980,맥쿼리인프라,2.77431E+12,2016-03-31,-1.19,4.23,5.41,6.9,1.2
80,6800,대우증권,2.70182E+12,2016-03-31,3.51,-12.67,-30.5,-36.14,0
81,37620,미래에셋증권,2.66858E+12,2016-03-31,18.23,8.1,8.58,-32.78,5.57
82,880,한화,2.66104E+12,2016-03-31,4.72,-9.9,-8.62,-2.34,6.48
83,47040,대우건설,2.61011E+12,2016-03-31,17.16,12.14,-1.57,-20.81,1.11
84,8770,호텔신라,2.61E+12,2016-03-31,4.89,-13.97,-42.17,-32.07,10.23
85,10140,삼성중공업,2.55117E+12,2016-03-31,5.26,1.86,-10.15,-38.77,-3.18
86,10060,OCI,2.52803E+12,2016-03-31,16.1,41.33,28.64,2.42,7.08
87,47050,포스코대우,2.45973E+12,2016-03-31,13.39,32.11,4.1,-18.64,15.05
88,71050,한국금융지주,2.44916E+12,2016-03-31,5.78,-11.3,-28.07,-30.13,4.89
89,4370,농심,2.43306E+12,2016-03-31,-1.48,-8.99,9.29,64.27,-6.63
90,79550,LIG넥스원,2.321E+12,2016-03-31,-8.66,1.93,,,-15.36
91,34020,두산중공업,2.29302E+12,2016-03-31,30.91,4.85,2.12,-23.67,20.84
92,105630,한세실업,2.268E+12,2016-03-31,-2.58,6.98,2.72,35.65,-9.17
93,3490,대한항공,2.25803E+12,2016-03-31,20.62,11.92,-1.11,-36.15,-5.8
94,5300,롯데칠성,2.25047E+12,2016-03-31,-12.34,-18.03,-24.59,5.57,8.3
95,12450,한화테크윈,2.1438E+12,2016-03-31,2.94,13.5,30.58,70.25,3.35
96,240,한국타이어월드와이드,2.13481E+12,2016-03-31,14.18,31.14,26.8,8.77,-1.09
97,111770,영원무역,2.13138E+12,2016-03-31,-5.31,14.25,-20.5,-11.74,-4.99
98,28050,삼성엔지니어링,2.1266E+12,2016-03-31,13.97,-25.43,-42.93,-54.85,16.59
99,6280,녹십자,2.09189E+12,2016-03-31,-1.92,-2.19,-4.28,1.7,-3.35
100,79160,CJ CGV,2.08862E+12,2016-03-31,-15.28,-21.67,-6,45.79,16.01
101,2550,KB손해보험,2.043E+12,2016-03-31,5.58,16.61,44.28,49.34,-8.96
102,80,하이트진로,2.02686E+12,2016-03-31,-1.87,23.5,26.75,30.18,-3.29
103,670,영풍,2.01151E+12,2016-03-31,3.61,-0.46,-19.17,-12.08,-0.82
104,4170,신세계,1.99857E+12,2016-03-31,-4.47,-11.74,-14.16,20.47,4.19
105,28670,팬오션,1.98238E+12,2016-03-31,10.5,1.22,-19.42,-24.32,6.29
106,192400,쿠쿠전자,1.96557E+12,2016-03-31,-14.5,-12.64,-26.29,6.93,3.99
107,30000,제일기획,1.9557E+12,2016-03-31,0.29,-17.87,-6.59,-29.31,-1.18
108,6120,SK케미칼,1.94183E+12,2016-03-31,0,10.05,11.59,28.96,-9.01
109,6360,GS건설,1.9383E+12,2016-03-31,8.76,38.23,11.2,-9.6,13.55
110,5440,현대그린푸드,1.89547E+12,2016-03-31,-1.78,-21.78,-24.22,-0.77,2.83
111,150,두산,1.88035E+12,2016-03-31,17.24,-0.11,-20.36,-24.12,21.61
112,11070,LG이노텍,1.8768E+12,2016-03-31,-9.06,-19.49,-9.89,-31.64,-7.06
113,5610,삼립식품,1.84661E+12,2016-03-31,-14.74,-22.6,-32.28,-24.91,-0.47
114,120110,코오롱인더,1.81867E+12,2016-03-31,7.74,15.29,15.65,44.51,-3.45
115,14820,동원시스템즈,1.81801E+12,2016-03-31,7.55,-14.4,-15.92,102.96,4.5
116,11780,금호석유,1.77322E+12,2016-03-31,-5.37,11.71,9.4,-25.86,17.35
117,8560,메리츠종금증권,1.77052E+12,2016-03-31,7.22,-10.76,-20.16,-31.28,1.26
118,138040,메리츠금융지주,1.76464E+12,2016-03-31,-0.4,-5,-14.24,-10.18,2.43
119,161890,한국콜마,1.71544E+12,2016-03-31,0.99,-14.33,-17.71,19.21,7.26
120,5250,녹십자홀딩스,1.71183E+12,2016-03-31,-12.08,-13.23,-9.11,32.6,-3.3
121,60,메리츠화재,1.69541E+12,2016-03-31,1.59,-0.93,0.63,40.35,0.94
122,3690,코리안리,1.67915E+12,2016-03-31,7.31,-1.41,-2.1,36.78,-4.66
123,6650,대한유화,1.664E+12,2016-03-31,6.67,48.84,54.22,134.86,-8.01
124,3450,현대증권,1.62553E+12,2016-03-31,6.51,5.86,-9.49,-18.79,3.35
125,214320,이노션,1.614E+12,2016-03-31,-4.16,15.29,36.32,,2.23
126,1740,SK네트웍스,1.5884E+12,2016-03-31,7.38,16.58,-7.11,-21.57,6.09
127,57050,현대홈쇼핑,1.566E+12,2016-03-31,2.76,12.99,0.38,1.95,2.3
128,139130,DGB금융지주,1.50457E+12,2016-03-31,7.23,-11.44,-15.24,-26.45,3.03
129,226320,잇츠스킨,1.48943E+12,2016-03-31,11.8,11.44,,,5.45
130,39490,키움증권,1.47626E+12,2016-03-31,11.89,7.74,18.02,-5.52,1.65
131,64350,현대로템,1.47475E+12,2016-03-31,17.63,18.43,0.87,-9.16,3.46
132,204320,만도,1.46976E+12,2016-03-31,4.33,-5.44,14.23,-2.19,20.45
133,3410,쌍용양회,1.44841E+12,2016-03-31,0.26,18.32,-0.76,19.39,8.23
134,6260,LS,1.44256E+12,2016-03-31,6.92,11.03,30.61,-13.85,13.39
135,10120,LS산전,1.4295E+12,2016-03-31,21.87,3.59,4.73,-25.31,9.76
136,114090,GKL,1.4134E+12,2016-03-31,-12.62,-5.58,-31.28,-39.63,26.26
137,2350,넥센타이어,1.40285E+12,2016-03-31,5.82,17.81,1.39,11.92,0
138,1120,LG상사,1.38761E+12,2016-03-31,7.83,5.92,31.86,-4.91,5.87
139,42660,대우조선해양,1.38622E+12,2016-03-31,19.15,0,-20.41,-71.99,8.88
140,42670,두산인프라코어,1.35053E+12,2016-03-31,59.2,38.65,-0.9,-45.29,20.27
141,17800,현대엘리베이,1.34986E+12,2016-03-31,18.36,-8.97,7.03,-24.4,5.47
142,70,삼양홀딩스,1.34887E+12,2016-03-31,-11.02,-0.94,16.24,71.2,3.49
143,73240,금호타이어,1.32714E+12,2016-03-31,7.55,24.81,16.34,-7.79,-2.26
144,185750,종근당,1.30315E+12,2016-03-31,8.2,44.12,79.87,102.79,-19.13
145,49770,동원F&B,1.29088E+12,2016-03-31,13.77,-14.89,-16.69,-16.38,-12.11
146,10780,아이에스동서,1.28715E+12,2016-03-31,19.19,6.07,-10.78,-35.61,-1.17
147,10620,현대미포조선,1.284E+12,2016-03-31,0.79,23.23,-3.46,-15.75,14.02
148,82640,동양생명,1.26935E+12,2016-03-31,14.01,1.29,-16.9,1.72,-10.17
149,170900,동아에스티,1.26655E+12,2016-03-31,-3.8,3.4,32.17,28.27,-5.92
150,108670,LG하우시스,1.24202E+12,2016-03-31,13.99,-5.46,-13.71,-19.71,8.3
151,71840,롯데하이마트,1.20871E+12,2016-03-31,-3.94,-13.22,-22.66,-24.15,10.16
152,52690,한전기술,1.19438E+12,2016-03-31,15.31,-9.68,6.29,-35.23,7.68
153,180640,한진칼,1.18212E+12,2016-03-31,52.38,14.87,-10.93,-37.34,-9.86
154,11790,SKC,1.17129E+12,2016-03-31,2.25,-5.92,-16.54,-11.91,-11.79
155,2270,롯데푸드,1.14759E+12,2016-03-31,-6.89,-11.7,-20.11,18.87,-2.15
156,3620,쌍용차,1.13344E+12,2016-03-31,4.95,6.58,-5.49,-8.93,-2.78
157,69620,대웅제약,1.12969E+12,2016-03-31,29.65,37.13,20.37,62.5,-7.79
158,192820,코스맥스,1.12944E+12,2016-03-31,2.03,-31.79,-41.08,-8.06,11.95
159,68870,LG생명과학,1.11397E+12,2016-03-31,10.34,10.89,21.74,23.08,2.23
160,81660,휠라코리아,1.07652E+12,2016-03-31,2.04,0.85,-4.32,-11.85,9.24
161,181710,NHN엔터테인먼트,1.07608E+12,2016-03-31,0.92,-3.34,-14.73,-22.97,10
162,4000,롯데정밀화학,1.05006E+12,2016-03-31,9.7,14.33,1.12,-1.81,-7.74
163,3240,태광산업,1.03546E+12,2016-03-31,-8.37,-14.68,-22.31,-22.69,6.77
164,33920,무학,1.01301E+12,2016-03-31,4.64,-5.63,-22.3,-19.04,-10.96
165,1680,대상,9.99656E+11,2016-03-31,-7.63,-10.89,-5.68,-30.67,-1.55
166,64960,S&T모티브,9.95274E+11,2016-03-31,-10.14,-19.47,4.06,25.87,-3.62
167,640,동아쏘시오홀딩스,9.9108E+11,2016-03-31,-13,22.42,42.61,23.51,-10.36
168,20000,한섬,9.88895E+11,2016-03-31,-0.62,-1.11,2.55,22.22,10.46
169,25540,한국단자,9.88384E+11,2016-03-31,8.83,-3.36,-6.96,37.34,-5.8
170,37560,CJ헬로비전,9.87448E+11,2016-03-31,8.05,0.79,-7.4,-16.02,-3.53
171,1430,세아베스틸,9.86208E+11,2016-03-31,1.1,-0.36,-8.64,-17.54,6
172,39130,하나투어,9.82729E+11,2016-03-31,-12.06,-26.43,-41.66,-24.46,7.33
173,9970,영원무역홀딩스,9.81763E+11,2016-03-31,0.56,5.88,-15.79,-22.16,-10.69
174,3000,부광약품,9.74961E+11,2016-03-31,1.05,12.38,39.54,18.67,-0.53
175,145990,삼양사,9.74444E+11,2016-03-31,-5.3,-8.5,6.64,9.99,2.64
176,23590,다우기술,9.71362E+11,2016-03-31,-0.46,-0.69,-25.86,25.14,8.08
177,6040,동원산업,9.5683E+11,2016-03-31,3.46,7.56,-19.52,-14.56,2.11
178,16450,한세예스24홀딩스,9.56E+11,2016-03-31,-0.21,-4.78,0.21,46.63,-12.55
179,7570,일양약품,9.52299E+11,2016-03-31,-1.57,2.04,-5.66,47.28,-5.8
180,20560,아시아나항공,9.38438E+11,2016-03-31,8.09,3.89,-8.9,-46.44,-0.63
181,9420,한올바이오파마,9.32779E+11,2016-03-31,38.7,37.64,43.08,281.45,-12.15
182,89590,제주항공,9.20985E+11,2016-03-31,6.76,-11.34,,,-4.36
183,19680,대교,9.02085E+11,2016-03-31,9.23,19.66,11.87,55.7,-11.46
184,175330,JB금융지주,9.01549E+11,2016-03-31,8.61,5.45,-4.13,-7.94,0.86
185,8000,도레이케미칼,8.94822E+11,2016-03-31,2.93,0.26,-4.22,-1.28,1.3
186,1520,동양,8.33007E+11,2016-03-31,14.24,25.99,15.18,160.45,0.86
187,103140,풍산,8.3092E+11,2016-03-31,6.08,7.62,18.13,20.04,7.42
188,71320,지역난방공사,8.24407E+11,2016-03-31,5.95,23.61,7.23,28.99,-0.84
189,990,동부하이텍,8.00839E+11,2016-03-31,18.75,26.22,28.01,201.34,7.76
190,2240,고려제강,7.992E+11,2016-03-31,11.14,16.54,-4.1,-14.45,-3.94
191,53210,스카이라이프,7.93845E+11,2016-03-31,12.54,-4.05,-18.43,-10.27,-2.41
192,2620,제일약품,7.91505E+11,2016-03-31,20.45,38.62,161.28,91.38,56.66
193,115390,락앤락,7.8925E+11,2016-03-31,14.8,16.2,-1.38,11.68,-7.32
194,117930,한진해운,7.88543E+11,2016-03-31,13.4,-11.55,-41.22,-54.27,-40.9
195,69260,휴켐스,7.84869E+11,2016-03-31,8.78,25.49,-1.79,-24.85,4.95
196,5740,크라운제과,7.78021E+11,2016-03-31,12.82,-2.58,-33.59,79.6,-6.25
197,14680,한솔케미칼,7.72591E+11,2016-03-31,20.21,10.14,-6.68,29.79,5.41
198,24720,한국콜마홀딩스,7.69614E+11,2016-03-31,0.11,-29.31,-39.3,-13.79,10.34
199,3090,대웅,7.67474E+11,2016-03-31,13.79,16.61,-1.5,38.94,-10.75
200,370,한화손해보험,7.66744E+11,2016-03-31,6.97,8.34,14.81,81.74,-4.15
1,5930,삼성전자,1.80611E+14,2016-04-29,-3.49,8.26,-6.04,-10.11,2.97
2,15760,한국전력,3.96734E+13,2016-04-29,3.34,17.49,19.77,29.56,1.29
3,5380,현대차,3.16097E+13,2016-04-29,-7.42,7.89,-6.51,-16.08,-5.23
4,12330,현대모비스,2.53581E+13,2016-04-29,4.2,0.77,9.22,8.77,-1.92
5,28260,삼성물산,2.48494E+13,2016-04-29,-9.66,-12.08,-16.03,-21.32,-8.4
6,90430,아모레퍼시픽,2.38218E+13,2016-04-29,5.57,0.49,6.82,4.89,1.35
7,35420,NAVER,2.23157E+13,2016-04-29,5.78,7.8,14.36,-0.29,3.4
8,32830,삼성생명,2.19E+13,2016-04-29,-4.37,-0.45,0.46,4.29,-5.94
9,5490,POSCO,2.09684E+13,2016-04-29,11.86,34.73,28.27,-6.6,-13.31
10,660,SK하이닉스,2.04933E+13,2016-04-29,-2.6,3.11,-10.49,-39.98,1.78
11,55550,신한지주,1.98215E+13,2016-04-29,1.33,8.29,-1.88,-7.93,-4.67
12,51910,LG화학,1.96825E+13,2016-04-29,-8.19,0.51,-5.71,7.61,-7.41
13,270,기아차,1.94169E+13,2016-04-29,-4.2,6.09,-12.59,-5.52,-3.24
14,33780,KT&G,1.6887E+13,2016-04-29,11.82,18.84,7.89,28.66,2.03
15,17670,SK텔레콤,1.66336E+13,2016-04-29,-2.6,-1.44,-15.05,-28.6,5.1
16,34730,SK,1.57607E+13,2016-04-29,-2.4,-5.08,-16.73,-11.64,4.46
17,51900,LG생활건강,1.57275E+13,2016-04-29,6.22,1.61,7.82,18.89,1.69
18,96770,SK이노베이션,1.43322E+13,2016-04-29,-6.63,18.32,31.36,33.05,4.84
19,810,삼성화재,1.39519E+13,2016-04-29,-0.84,-1.17,-8.82,2.26,-7.3
20,105560,KB금융,1.3445E+13,2016-04-29,7.57,13.91,-2.38,-15.12,-3.3
21,2790,아모레G,1.34049E+13,2016-04-29,15.07,13.13,0.6,3.07,-3.57
22,18260,삼성에스디에스,1.31929E+13,2016-04-29,-1.45,-23.02,-38,-35.9,6.45
23,3550,LG,1.17511E+13,2016-04-29,0.29,-7.6,1.79,1.04,-4.55
24,11170,롯데케미칼,1.00256E+13,2016-04-29,-15.58,6.36,4.84,14.03,0
25,10950,S-Oil,9.80596E+12,2016-04-29,-8.8,11.38,25.14,18.18,0.69
26,66570,LG전자,9.5243E+12,2016-04-29,-5.83,0.52,9.81,-4.9,-4.47
27,10130,고려아연,9.35009E+12,2016-04-29,1.75,13.65,2.91,1.95,-3.03
28,35250,강원랜드,9.12456E+12,2016-04-29,-0.23,3.52,0.35,13.13,-1.64
29,9540,현대중공업,8.816E+12,2016-04-29,7.91,26.09,18.97,-20.27,-8.62
30,23530,롯데쇼핑,8.56552E+12,2016-04-29,4.82,14.77,16.99,4.41,-14.71
31,34220,LG디스플레이,8.5518E+12,2016-04-29,-7.01,9.13,9.88,-21.51,7.95
32,4020,현대제철,8.39374E+12,2016-04-29,11.52,28.76,17.57,-20.58,-20.83
33,30200,KT,7.97697E+12,2016-04-29,3.21,12.11,1.83,-1.13,5.07
34,8930,한미사이언스,7.92748E+12,2016-04-29,-13.1,-13.1,1.99,221.76,9.93
35,6400,삼성SDI,7.83916E+12,2016-04-29,13.43,21.93,2.7,-3.39,-5.26
36,21240,코웨이,7.6045E+12,2016-04-29,3.03,1.13,12.81,6.94,4.46
37,86790,하나금융지주,7.59248E+12,2016-04-29,4.69,19.86,-6.73,-18.31,-2.73
38,86280,현대글로비스,7.125E+12,2016-04-29,-1.55,-6.86,-5.47,-20.83,-5
39,30,우리은행,7.098E+12,2016-04-29,10.41,19.32,7.69,-2.78,-1.43
40,24110,기업은행,6.80374E+12,2016-04-29,-0.41,5.65,-11.64,-19.8,-5.76
41,47810,한국항공우주,6.60881E+12,2016-04-29,1.04,-4.24,-23.22,4.79,-2.21
42,161390,한국타이어,6.57777E+12,2016-04-29,-5.68,13.95,21.37,16.7,-3.01
43,1040,CJ,6.23735E+12,2016-04-29,5.68,-27.21,-13.36,12.34,2.34
44,128940,한미약품,6.22976E+12,2016-04-29,-17.66,-14.84,19.01,59.62,2.68
45,88350,한화생명,5.80178E+12,2016-04-29,-0.3,-3.61,-20.76,-16.29,-4.19
46,1800,오리온,5.55776E+12,2016-04-29,1.64,-9.71,-5.87,-26.19,4.09
47,18880,한온시스템,5.49814E+12,2016-04-29,11.6,-1.91,21.47,28.11,17.47
48,78930,GS,5.13822E+12,2016-04-29,-3.66,9.72,11.38,11.04,-4.34
49,139480,이마트,5.11521E+12,2016-04-29,3.09,11.89,-13.85,-18.81,-0.27
50,36570,엔씨소프트,5.02175E+12,2016-04-29,-4.78,-2.35,21.49,7.51,2.18
51,97950,CJ제일제당,5.00088E+12,2016-04-29,7.8,-7.65,5.41,-6.98,1.45
52,5830,동부화재,4.96308E+12,2016-04-29,-6.16,3.09,5.57,31.52,3.57
53,32640,LG유플러스,4.89005E+12,2016-04-29,2.28,15.7,5.16,6.16,5.36
54,27410,BGF리테일,4.60796E+12,2016-04-29,11.71,-13.49,11.71,59.65,11.56
55,29780,삼성카드,4.49532E+12,2016-04-29,3.47,1.97,3.05,-7.18,-0.77
56,9240,한샘,4.49498E+12,2016-04-29,-17.67,-29.78,-20.42,-5.91,-10.99
57,2380,KCC,4.48652E+12,2016-04-29,3.79,-2.86,0.83,-22.59,-3.76
58,720,현대건설,4.4765E+12,2016-04-29,-1.35,9.54,14.04,-22.39,-17.79
59,120,CJ대한통운,4.437E+12,2016-04-29,2.37,-11.59,-0.77,-6.49,8.23
60,4800,효성,4.30189E+12,2016-04-29,-15.22,13.43,0.82,-1.21,-5.31
61,9830,한화케미칼,4.14496E+12,2016-04-29,6.12,-3.46,10.06,42.09,-5.17
62,7070,GS리테일,4.1195E+12,2016-04-29,12.04,-18.32,-6.63,40.05,-4.67
63,9150,삼성전기,3.89154E+12,2016-04-29,-6.96,-5.62,-22.12,-22.01,2.11
64,36460,한국가스공사,3.82637E+12,2016-04-29,6.56,10.98,-2.24,-10.86,-3.86
65,12630,현대산업,3.8069E+12,2016-04-29,6.54,12.22,7.45,-13.23,-12.38
66,12750,에스원,3.53772E+12,2016-04-29,3.44,-8.73,-5.1,14.94,6.66
67,69960,현대백화점,3.45186E+12,2016-04-29,3.51,15.23,16.14,0.34,-10.51
68,51600,한전KPS,3.3975E+12,2016-04-29,15.27,-24.12,-26.7,-21.11,-5.43
69,100,유한양행,3.25654E+12,2016-04-29,6.37,-12.31,4.47,29.49,4.28
70,210,대림산업,3.15636E+12,2016-04-29,1.12,16.28,20.93,11.43,-11.8
71,138930,BNK금융지주,3.02794E+12,2016-04-29,-2.11,3.34,-31.2,-40.52,-6.67
72,16360,삼성증권,3.01155E+12,2016-04-29,-4.14,4.79,-17.66,-39.1,-8.63
73,8770,호텔신라,2.87689E+12,2016-04-29,9.08,12.6,-31.5,-33.96,-10.91
74,1450,현대해상,2.84292E+12,2016-04-29,-5.64,-1.7,-5.78,16.91,-1.1
75,880,한화,2.83344E+12,2016-04-29,4.71,3.7,2.16,-9.78,1.99
76,47050,포스코대우,2.82983E+12,2016-04-29,15.31,61.36,25.51,-18.92,-6.04
77,37620,미래에셋증권,2.81715E+12,2016-04-29,6.71,30.77,23.47,-36.88,-3.45
